alpos,logp,up99,lo99,up95,lo95
5279,-2.703335,-2,2,-1.30103,1.30103
5281,-2.703335,-2,2,-1.30103,1.30103
5283,-2.703335,-2,2,-1.30103,1.30103
5285,-2.703335,-2,2,-1.30103,1.30103
5287,-2.703335,-2,2,-1.30103,1.30103
5289,-2.703335,-2,2,-1.30103,1.30103
5291,-2.703335,-2,2,-1.30103,1.30103
5293,-2.703335,-2,2,-1.30103,1.30103
5295,-2.703335,-2,2,-1.30103,1.30103
5297,-2.703335,-2,2,-1.30103,1.30103
5299,-2.703335,-2,2,-1.30103,1.30103
5301,-2.703335,-2,2,-1.30103,1.30103
5303,-2.703335,-2,2,-1.30103,1.30103
5305,-2.703335,-2,2,-1.30103,1.30103
5307,-2.703335,-2,2,-1.30103,1.30103
5309,-2.703335,-2,2,-1.30103,1.30103
5311,-2.703335,-2,2,-1.30103,1.30103
5313,-2.703335,-2,2,-1.30103,1.30103
5315,-2.703335,-2,2,-1.30103,1.30103
5317,-2.703335,-2,2,-1.30103,1.30103
5319,-2.703335,-2,2,-1.30103,1.30103
5321,-2.703335,-2,2,-1.30103,1.30103
5323,-2.703335,-2,2,-1.30103,1.30103
5325,-2.703335,-2,2,-1.30103,1.30103
5327,-2.703335,-2,2,-1.30103,1.30103
5329,-2.703335,-2,2,-1.30103,1.30103
5331,-2.703335,-2,2,-1.30103,1.30103
5333,-2.703335,-2,2,-1.30103,1.30103
5335,-2.703335,-2,2,-1.30103,1.30103
5337,-2.703335,-2,2,-1.30103,1.30103
5339,-2.703335,-2,2,-1.30103,1.30103
5341,-2.703335,-2,2,-1.30103,1.30103
5343,-2.703335,-2,2,-1.30103,1.30103
5345,-2.703335,-2,2,-1.30103,1.30103
5347,-2.703335,-2,2,-1.30103,1.30103
5349,-2.703335,-2,2,-1.30103,1.30103
5351,-2.703335,-2,2,-1.30103,1.30103
5353,-2.703335,-2,2,-1.30103,1.30103
5355,-2.703335,-2,2,-1.30103,1.30103
5357,-2.703335,-2,2,-1.30103,1.30103
5359,-2.703335,-2,2,-1.30103,1.30103
5361,-2.703335,-2,2,-1.30103,1.30103
5363,-2.703335,-2,2,-1.30103,1.30103
5365,-2.703335,-2,2,-1.30103,1.30103
5367,-2.703335,-2,2,-1.30103,1.30103
5369,-2.703335,-2,2,-1.30103,1.30103
5371,-2.703335,-2,2,-1.30103,1.30103
5373,-2.703335,-2,2,-1.30103,1.30103
5375,-2.703335,-2,2,-1.30103,1.30103
5377,-2.703335,-2,2,-1.30103,1.30103
5379,-2.703335,-2,2,-1.30103,1.30103
5381,-2.703335,-2,2,-1.30103,1.30103
5383,-2.703335,-2,2,-1.30103,1.30103
5385,-2.703335,-2,2,-1.30103,1.30103
5387,-2.703335,-2,2,-1.30103,1.30103
5389,-2.703335,-2,2,-1.30103,1.30103
5391,-2.703335,-2,2,-1.30103,1.30103
5393,-2.703335,-2,2,-1.30103,1.30103
5395,-2.703335,-2,2,-1.30103,1.30103
5397,-2.703335,-2,2,-1.30103,1.30103
5399,-2.703335,-2,2,-1.30103,1.30103
5401,-2.703335,-2,2,-1.30103,1.30103
5403,-2.703335,-2,2,-1.30103,1.30103
5405,-2.703335,-2,2,-1.30103,1.30103
5407,-2.703335,-2,2,-1.30103,1.30103
5409,-2.703335,-2,2,-1.30103,1.30103
5411,-2.703335,-2,2,-1.30103,1.30103
5413,-2.703335,-2,2,-1.30103,1.30103
5415,-2.703335,-2,2,-1.30103,1.30103
5417,-2.703335,-2,2,-1.30103,1.30103
5419,-2.703335,-2,2,-1.30103,1.30103
5421,-2.703335,-2,2,-1.30103,1.30103
5423,-2.703335,-2,2,-1.30103,1.30103
5425,-2.703335,-2,2,-1.30103,1.30103
5427,-2.703335,-2,2,-1.30103,1.30103
5429,-2.703335,-2,2,-1.30103,1.30103
5431,-2.703335,-2,2,-1.30103,1.30103
5433,-2.703335,-2,2,-1.30103,1.30103
5435,-2.703335,-2,2,-1.30103,1.30103
5437,-2.703335,-2,2,-1.30103,1.30103
5439,-2.703335,-2,2,-1.30103,1.30103
5441,-2.703335,-2,2,-1.30103,1.30103
5443,-2.703335,-2,2,-1.30103,1.30103
5445,-2.703335,-2,2,-1.30103,1.30103
5447,-2.703335,-2,2,-1.30103,1.30103
5449,-2.703335,-2,2,-1.30103,1.30103
5451,-2.703335,-2,2,-1.30103,1.30103
5453,-2.703335,-2,2,-1.30103,1.30103
5455,-2.703335,-2,2,-1.30103,1.30103
5457,-2.703335,-2,2,-1.30103,1.30103
5459,-2.703335,-2,2,-1.30103,1.30103
5461,-2.703335,-2,2,-1.30103,1.30103
5463,-2.703335,-2,2,-1.30103,1.30103
5465,-2.703335,-2,2,-1.30103,1.30103
5467,-2.703335,-2,2,-1.30103,1.30103
5469,-2.703335,-2,2,-1.30103,1.30103
5471,-2.703335,-2,2,-1.30103,1.30103
5473,-2.703335,-2,2,-1.30103,1.30103
5475,-2.703335,-2,2,-1.30103,1.30103
5477,-2.703335,-2,2,-1.30103,1.30103
5479,-2.703335,-2,2,-1.30103,1.30103
5481,-2.703335,-2,2,-1.30103,1.30103
5483,-2.703335,-2,2,-1.30103,1.30103
5485,-2.703335,-2,2,-1.30103,1.30103
5487,-2.703335,-2,2,-1.30103,1.30103
5489,-2.703335,-2,2,-1.30103,1.30103
5491,-2.703335,-2,2,-1.30103,1.30103
5493,-2.703335,-2,2,-1.30103,1.30103
5495,-2.703335,-2,2,-1.30103,1.30103
5497,-2.703335,-2,2,-1.30103,1.30103
5499,-2.703335,-2,2,-1.30103,1.30103
5501,-2.703335,-2,2,-1.30103,1.30103
5503,-2.703335,-2,2,-1.30103,1.30103
5505,-2.703335,-2,2,-1.30103,1.30103
5507,-2.703335,-2,2,-1.30103,1.30103
5509,-2.703335,-2,2,-1.30103,1.30103
5511,-2.703335,-2,2,-1.30103,1.30103
5513,-2.703335,-2,2,-1.30103,1.30103
5515,-2.703335,-2,2,-1.30103,1.30103
5517,-2.703335,-2,2,-1.30103,1.30103
5519,-2.703335,-2,2,-1.30103,1.30103
5521,-2.703335,-2,2,-1.30103,1.30103
5523,-2.703335,-2,2,-1.30103,1.30103
5525,-2.703335,-2,2,-1.30103,1.30103
5527,-2.703335,-2,2,-1.30103,1.30103
5529,-2.703335,-2,2,-1.30103,1.30103
5531,-2.703335,-2,2,-1.30103,1.30103
5533,-2.703335,-2,2,-1.30103,1.30103
5535,-2.703335,-2,2,-1.30103,1.30103
5537,-2.703335,-2,2,-1.30103,1.30103
5539,-2.703335,-2,2,-1.30103,1.30103
5541,-2.703335,-2,2,-1.30103,1.30103
5543,-2.703335,-2,2,-1.30103,1.30103
5545,-2.703335,-2,2,-1.30103,1.30103
5547,-2.703335,-2,2,-1.30103,1.30103
5549,-2.703335,-2,2,-1.30103,1.30103
5551,-2.703335,-2,2,-1.30103,1.30103
5553,-2.703335,-2,2,-1.30103,1.30103
5555,-2.703335,-2,2,-1.30103,1.30103
5557,-2.703335,-2,2,-1.30103,1.30103
5559,-2.703335,-2,2,-1.30103,1.30103
5561,-2.703335,-2,2,-1.30103,1.30103
5563,-2.703335,-2,2,-1.30103,1.30103
5565,-2.703335,-2,2,-1.30103,1.30103
5567,-2.703335,-2,2,-1.30103,1.30103
5569,-2.703335,-2,2,-1.30103,1.30103
5571,-2.703335,-2,2,-1.30103,1.30103
5573,-2.703335,-2,2,-1.30103,1.30103
5575,-2.703335,-2,2,-1.30103,1.30103
5577,-2.703335,-2,2,-1.30103,1.30103
5579,-2.703335,-2,2,-1.30103,1.30103
5581,-2.703335,-2,2,-1.30103,1.30103
5583,-2.703335,-2,2,-1.30103,1.30103
5585,-2.703335,-2,2,-1.30103,1.30103
5587,-2.703335,-2,2,-1.30103,1.30103
5589,-2.703335,-2,2,-1.30103,1.30103
5591,-2.703335,-2,2,-1.30103,1.30103
5593,-2.703335,-2,2,-1.30103,1.30103
5595,-2.703335,-2,2,-1.30103,1.30103
5597,-2.703335,-2,2,-1.30103,1.30103
5599,-2.703335,-2,2,-1.30103,1.30103
5601,-2.703335,-2,2,-1.30103,1.30103
5603,-2.703335,-2,2,-1.30103,1.30103
5605,-2.703335,-2,2,-1.30103,1.30103
5607,-2.703335,-2,2,-1.30103,1.30103
5609,-2.703335,-2,2,-1.30103,1.30103
5611,-2.703335,-2,2,-1.30103,1.30103
5613,-2.703335,-2,2,-1.30103,1.30103
5615,-2.703335,-2,2,-1.30103,1.30103
5617,-2.703335,-2,2,-1.30103,1.30103
5619,-2.703335,-2,2,-1.30103,1.30103
5621,-2.703335,-2,2,-1.30103,1.30103
5623,-2.703335,-2,2,-1.30103,1.30103
5625,-2.703335,-2,2,-1.30103,1.30103
5627,-2.703335,-2,2,-1.30103,1.30103
5629,-2.703335,-2,2,-1.30103,1.30103
5631,-2.703335,-2,2,-1.30103,1.30103
5633,-2.703335,-2,2,-1.30103,1.30103
5635,-2.703335,-2,2,-1.30103,1.30103
5637,-2.703335,-2,2,-1.30103,1.30103
5639,-2.703335,-2,2,-1.30103,1.30103
5641,-2.703335,-2,2,-1.30103,1.30103
5643,-2.703335,-2,2,-1.30103,1.30103
5645,-2.703335,-2,2,-1.30103,1.30103
5647,-2.703335,-2,2,-1.30103,1.30103
5649,-2.703335,-2,2,-1.30103,1.30103
5651,-2.703335,-2,2,-1.30103,1.30103
5653,-2.703335,-2,2,-1.30103,1.30103
5655,-2.703335,-2,2,-1.30103,1.30103
5657,-2.703335,-2,2,-1.30103,1.30103
5659,-2.703335,-2,2,-1.30103,1.30103
5661,-2.703335,-2,2,-1.30103,1.30103
5663,-2.703335,-2,2,-1.30103,1.30103
5665,-2.703335,-2,2,-1.30103,1.30103
5667,-2.703335,-2,2,-1.30103,1.30103
5669,-2.703335,-2,2,-1.30103,1.30103
5671,-2.703335,-2,2,-1.30103,1.30103
5673,-2.703335,-2,2,-1.30103,1.30103
5675,-2.703335,-2,2,-1.30103,1.30103
5677,-2.703335,-2,2,-1.30103,1.30103
5679,-2.703335,-2,2,-1.30103,1.30103
5681,-2.703335,-2,2,-1.30103,1.30103
5683,-2.703335,-2,2,-1.30103,1.30103
5685,-2.703335,-2,2,-1.30103,1.30103
5687,-2.703335,-2,2,-1.30103,1.30103
5689,-2.703335,-2,2,-1.30103,1.30103
5691,-2.703335,-2,2,-1.30103,1.30103
5693,-2.703335,-2,2,-1.30103,1.30103
5695,-2.703335,-2,2,-1.30103,1.30103
5697,-2.703335,-2,2,-1.30103,1.30103
5699,-2.703335,-2,2,-1.30103,1.30103
5701,-2.703335,-2,2,-1.30103,1.30103
5703,-2.703335,-2,2,-1.30103,1.30103
5705,-2.703335,-2,2,-1.30103,1.30103
5707,-2.703335,-2,2,-1.30103,1.30103
5709,-2.703335,-2,2,-1.30103,1.30103
5711,-2.703335,-2,2,-1.30103,1.30103
5713,-2.703335,-2,2,-1.30103,1.30103
5715,-2.703335,-2,2,-1.30103,1.30103
5717,-2.703335,-2,2,-1.30103,1.30103
5719,-2.703335,-2,2,-1.30103,1.30103
5721,-2.703335,-2,2,-1.30103,1.30103
5723,-2.703335,-2,2,-1.30103,1.30103
5725,-2.703335,-2,2,-1.30103,1.30103
5727,-2.703335,-2,2,-1.30103,1.30103
5729,-2.703335,-2,2,-1.30103,1.30103
5731,-2.39794,-2,2,-1.30103,1.30103
5733,-2.39794,-2,2,-1.30103,1.30103
5735,-2.39794,-2,2,-1.30103,1.30103
5737,-2.39794,-2,2,-1.30103,1.30103
5739,-2.39794,-2,2,-1.30103,1.30103
5741,-2.39794,-2,2,-1.30103,1.30103
5743,-2.39794,-2,2,-1.30103,1.30103
5745,-2.39794,-2,2,-1.30103,1.30103
5747,-2.221849,-2,2,-1.30103,1.30103
5749,-2.221849,-2,2,-1.30103,1.30103
5751,-2.221849,-2,2,-1.30103,1.30103
5753,-2.221849,-2,2,-1.30103,1.30103
5755,-2.221849,-2,2,-1.30103,1.30103
5757,-2.221849,-2,2,-1.30103,1.30103
5759,-2.221849,-2,2,-1.30103,1.30103
5761,-2.221849,-2,2,-1.30103,1.30103
5763,-2.221849,-2,2,-1.30103,1.30103
5765,-2.221849,-2,2,-1.30103,1.30103
5767,-2.221849,-2,2,-1.30103,1.30103
5769,-2.221849,-2,2,-1.30103,1.30103
5771,-2.221849,-2,2,-1.30103,1.30103
5773,-2.221849,-2,2,-1.30103,1.30103
5775,-2.221849,-2,2,-1.30103,1.30103
5777,-2.221849,-2,2,-1.30103,1.30103
5779,-2.221849,-2,2,-1.30103,1.30103
5781,-2.221849,-2,2,-1.30103,1.30103
5783,-2.221849,-2,2,-1.30103,1.30103
5785,-2.221849,-2,2,-1.30103,1.30103
5787,-2.221849,-2,2,-1.30103,1.30103
5789,-2.221849,-2,2,-1.30103,1.30103
5791,-2.09691,-2,2,-1.30103,1.30103
5793,-2.69897,-2,2,-1.30103,1.30103
5795,-2.69897,-2,2,-1.30103,1.30103
5797,-2.69897,-2,2,-1.30103,1.30103
5799,-2.69897,-2,2,-1.30103,1.30103
5801,-2.69897,-2,2,-1.30103,1.30103
5803,-2.69897,-2,2,-1.30103,1.30103
5805,-2.69897,-2,2,-1.30103,1.30103
5807,-2.69897,-2,2,-1.30103,1.30103
5809,-2.69897,-2,2,-1.30103,1.30103
5811,-2.69897,-2,2,-1.30103,1.30103
5813,-2.69897,-2,2,-1.30103,1.30103
5815,-2.69897,-2,2,-1.30103,1.30103
5817,-2.69897,-2,2,-1.30103,1.30103
5819,-2.703335,-2,2,-1.30103,1.30103
5821,-2.703335,-2,2,-1.30103,1.30103
5823,-2.703335,-2,2,-1.30103,1.30103
5825,-2.703335,-2,2,-1.30103,1.30103
5827,-2.221849,-2,2,-1.30103,1.30103
5829,-2.221849,-2,2,-1.30103,1.30103
5831,-2,-2,2,-1.30103,1.30103
5833,-2,-2,2,-1.30103,1.30103
5835,-2,-2,2,-1.30103,1.30103
5837,-2,-2,2,-1.30103,1.30103
5839,-1.920819,-2,2,-1.30103,1.30103
5841,-2.221849,-2,2,-1.30103,1.30103
5843,-2.221849,-2,2,-1.30103,1.30103
5845,-2.39794,-2,2,-1.30103,1.30103
5847,-2.69897,-2,2,-1.30103,1.30103
5849,-2.69897,-2,2,-1.30103,1.30103
5851,-2.69897,-2,2,-1.30103,1.30103
5853,-2.703335,-2,2,-1.30103,1.30103
5855,-2.703335,-2,2,-1.30103,1.30103
5857,-2.703335,-2,2,-1.30103,1.30103
5859,-2.703335,-2,2,-1.30103,1.30103
5861,-2.703335,-2,2,-1.30103,1.30103
5863,-2.703335,-2,2,-1.30103,1.30103
5865,-2.703335,-2,2,-1.30103,1.30103
5867,-2.69897,-2,2,-1.30103,1.30103
5869,-2.69897,-2,2,-1.30103,1.30103
5871,-2.69897,-2,2,-1.30103,1.30103
5873,-2.69897,-2,2,-1.30103,1.30103
5875,-2.69897,-2,2,-1.30103,1.30103
5877,-2.69897,-2,2,-1.30103,1.30103
5879,-2.69897,-2,2,-1.30103,1.30103
5881,-2.69897,-2,2,-1.30103,1.30103
5883,-2.69897,-2,2,-1.30103,1.30103
5885,-2.69897,-2,2,-1.30103,1.30103
5887,-2.39794,-2,2,-1.30103,1.30103
5889,-2.221849,-2,2,-1.30103,1.30103
5891,-2.221849,-2,2,-1.30103,1.30103
5893,-2.221849,-2,2,-1.30103,1.30103
5895,-2.221849,-2,2,-1.30103,1.30103
5897,-2.221849,-2,2,-1.30103,1.30103
5899,-2.221849,-2,2,-1.30103,1.30103
5901,-2.221849,-2,2,-1.30103,1.30103
5903,-2.221849,-2,2,-1.30103,1.30103
5905,-2.221849,-2,2,-1.30103,1.30103
5907,-2.221849,-2,2,-1.30103,1.30103
5909,-2.221849,-2,2,-1.30103,1.30103
5911,-2.221849,-2,2,-1.30103,1.30103
5913,-2.221849,-2,2,-1.30103,1.30103
5915,-2.703335,-2,2,-1.30103,1.30103
5917,-2.703335,-2,2,-1.30103,1.30103
5919,-2.703335,-2,2,-1.30103,1.30103
5921,-2.703335,-2,2,-1.30103,1.30103
5923,-2.703335,-2,2,-1.30103,1.30103
5925,-2.69897,-2,2,-1.30103,1.30103
5927,-2.69897,-2,2,-1.30103,1.30103
5929,-2.69897,-2,2,-1.30103,1.30103
5931,-2.703335,-2,2,-1.30103,1.30103
5933,-2.703335,-2,2,-1.30103,1.30103
5935,-2.703335,-2,2,-1.30103,1.30103
5937,-2.703335,-2,2,-1.30103,1.30103
5939,-2.703335,-2,2,-1.30103,1.30103
5941,-2.703335,-2,2,-1.30103,1.30103
5943,-2.703335,-2,2,-1.30103,1.30103
5945,-2.703335,-2,2,-1.30103,1.30103
5947,-2.703335,-2,2,-1.30103,1.30103
5949,-2.703335,-2,2,-1.30103,1.30103
5951,-2.703335,-2,2,-1.30103,1.30103
5953,-2.703335,-2,2,-1.30103,1.30103
5955,-2.703335,-2,2,-1.30103,1.30103
5957,-2.703335,-2,2,-1.30103,1.30103
5959,-2.703335,-2,2,-1.30103,1.30103
5961,-2.703335,-2,2,-1.30103,1.30103
5963,-2.703335,-2,2,-1.30103,1.30103
5965,-2.703335,-2,2,-1.30103,1.30103
5967,-2.703335,-2,2,-1.30103,1.30103
5969,-2.703335,-2,2,-1.30103,1.30103
5971,-2.703335,-2,2,-1.30103,1.30103
5973,-2.703335,-2,2,-1.30103,1.30103
5975,-2.703335,-2,2,-1.30103,1.30103
5977,-2.703335,-2,2,-1.30103,1.30103
5979,-2.703335,-2,2,-1.30103,1.30103
5981,-2.703335,-2,2,-1.30103,1.30103
5983,-2.703335,-2,2,-1.30103,1.30103
5985,-2.703335,-2,2,-1.30103,1.30103
5987,-2.703335,-2,2,-1.30103,1.30103
5989,-2.703335,-2,2,-1.30103,1.30103
5991,-2.703335,-2,2,-1.30103,1.30103
5993,-2.703335,-2,2,-1.30103,1.30103
5995,-2.703335,-2,2,-1.30103,1.30103
5997,-2.703335,-2,2,-1.30103,1.30103
5999,-2.703335,-2,2,-1.30103,1.30103
6001,-2.703335,-2,2,-1.30103,1.30103
6003,-2.703335,-2,2,-1.30103,1.30103
6005,-2.703335,-2,2,-1.30103,1.30103
6007,-2.703335,-2,2,-1.30103,1.30103
6009,-2.703335,-2,2,-1.30103,1.30103
6011,-2.703335,-2,2,-1.30103,1.30103
6013,-2.703335,-2,2,-1.30103,1.30103
6015,-2.703335,-2,2,-1.30103,1.30103
6017,-2.703335,-2,2,-1.30103,1.30103
6019,-2.703335,-2,2,-1.30103,1.30103
6021,-2.703335,-2,2,-1.30103,1.30103
6023,-2.703335,-2,2,-1.30103,1.30103
6025,-2.703335,-2,2,-1.30103,1.30103
6027,-2.703335,-2,2,-1.30103,1.30103
6029,-2.703335,-2,2,-1.30103,1.30103
6031,-2.703335,-2,2,-1.30103,1.30103
6033,-2.703335,-2,2,-1.30103,1.30103
6035,-2.703335,-2,2,-1.30103,1.30103
6037,-2.703335,-2,2,-1.30103,1.30103
6039,-2.703335,-2,2,-1.30103,1.30103
6041,-2.703335,-2,2,-1.30103,1.30103
6043,-2.703335,-2,2,-1.30103,1.30103
6045,-2.703335,-2,2,-1.30103,1.30103
6047,-2.703335,-2,2,-1.30103,1.30103
6049,-2.703335,-2,2,-1.30103,1.30103
6051,-2.703335,-2,2,-1.30103,1.30103
6053,-2.703335,-2,2,-1.30103,1.30103
6055,-2.703335,-2,2,-1.30103,1.30103
6057,-2.703335,-2,2,-1.30103,1.30103
6059,-2.703335,-2,2,-1.30103,1.30103
6061,-2.703335,-2,2,-1.30103,1.30103
6063,-2.703335,-2,2,-1.30103,1.30103
6065,-2.703335,-2,2,-1.30103,1.30103
6067,-2.703335,-2,2,-1.30103,1.30103
6069,-2.703335,-2,2,-1.30103,1.30103
6071,-2.703335,-2,2,-1.30103,1.30103
6073,-2.703335,-2,2,-1.30103,1.30103
6075,-2.703335,-2,2,-1.30103,1.30103
6077,-2.703335,-2,2,-1.30103,1.30103
6079,-2.703335,-2,2,-1.30103,1.30103
6081,-2.703335,-2,2,-1.30103,1.30103
6083,-2.703335,-2,2,-1.30103,1.30103
6085,-2.703335,-2,2,-1.30103,1.30103
6087,-2.703335,-2,2,-1.30103,1.30103
6089,-2.703335,-2,2,-1.30103,1.30103
6091,-2.703335,-2,2,-1.30103,1.30103
6093,-2.703335,-2,2,-1.30103,1.30103
6095,-2.703335,-2,2,-1.30103,1.30103
6097,-2.703335,-2,2,-1.30103,1.30103
6099,-2.703335,-2,2,-1.30103,1.30103
6101,-2.703335,-2,2,-1.30103,1.30103
6103,-2.703335,-2,2,-1.30103,1.30103
6105,-2.703335,-2,2,-1.30103,1.30103
6107,-2.703335,-2,2,-1.30103,1.30103
6109,-2.703335,-2,2,-1.30103,1.30103
6111,-2.703335,-2,2,-1.30103,1.30103
6113,-2.703335,-2,2,-1.30103,1.30103
6115,-2.09691,-2,2,-1.30103,1.30103
6117,-1.420216,-2,2,-1.30103,1.30103
6119,-1.420216,-2,2,-1.30103,1.30103
6121,-1.420216,-2,2,-1.30103,1.30103
6123,-1.420216,-2,2,-1.30103,1.30103
6125,-1.522879,-2,2,-1.30103,1.30103
6127,-1.744727,-2,2,-1.30103,1.30103
6129,-1.744727,-2,2,-1.30103,1.30103
6131,-1.251812,-2,2,-1.30103,1.30103
6133,-1.318759,-2,2,-1.30103,1.30103
6135,-0.69897,-2,2,-1.30103,1.30103
6137,-0.7351822,-2,2,-1.30103,1.30103
6139,-0.7351822,-2,2,-1.30103,1.30103
6141,-0.7351822,-2,2,-1.30103,1.30103
6143,-0.7644715,-2,2,-1.30103,1.30103
6145,-0.7644715,-2,2,-1.30103,1.30103
6147,-0.7644715,-2,2,-1.30103,1.30103
6149,-0.7644715,-2,2,-1.30103,1.30103
6151,-0.7644715,-2,2,-1.30103,1.30103
6153,-0.7644715,-2,2,-1.30103,1.30103
6155,-0.7644715,-2,2,-1.30103,1.30103
6157,-0.7644715,-2,2,-1.30103,1.30103
6159,-0.7644715,-2,2,-1.30103,1.30103
6161,-0.4634416,-2,2,-1.30103,1.30103
6163,-0.4814861,-2,2,-1.30103,1.30103
6165,-0.4814861,-2,2,-1.30103,1.30103
6167,-0.4814861,-2,2,-1.30103,1.30103
6169,-0.3080349,-2,2,-1.30103,1.30103
6171,-0.3585259,-2,2,-1.30103,1.30103
6173,-0.3872162,-2,2,-1.30103,1.30103
6175,-0.3872162,-2,2,-1.30103,1.30103
6177,-0.3872162,-2,2,-1.30103,1.30103
6179,-0.3872162,-2,2,-1.30103,1.30103
6181,-0.3893398,-2,2,-1.30103,1.30103
6183,-0.3936186,-2,2,-1.30103,1.30103
6185,-0.3936186,-2,2,-1.30103,1.30103
6187,-0.3936186,-2,2,-1.30103,1.30103
6189,-0.3936186,-2,2,-1.30103,1.30103
6191,-0.3936186,-2,2,-1.30103,1.30103
6193,-0.3936186,-2,2,-1.30103,1.30103
6195,-0.3936186,-2,2,-1.30103,1.30103
6197,-0.3936186,-2,2,-1.30103,1.30103
6199,-0.4921441,-2,2,-1.30103,1.30103
6201,0.4365189,-2,2,-1.30103,1.30103
6203,0.4067139,-2,2,-1.30103,1.30103
6205,0.4067139,-2,2,-1.30103,1.30103
6207,0.4067139,-2,2,-1.30103,1.30103
6209,0.4067139,-2,2,-1.30103,1.30103
6211,0.4067139,-2,2,-1.30103,1.30103
6213,-0.6126102,-2,2,-1.30103,1.30103
6215,-0.5497509,-2,2,-1.30103,1.30103
6217,-0.489455,-2,2,-1.30103,1.30103
6219,-0.4436975,-2,2,-1.30103,1.30103
6221,-0.4001169,-2,2,-1.30103,1.30103
6223,-1.167491,-2,2,-1.30103,1.30103
6225,-1.045758,-2,2,-1.30103,1.30103
6227,-1.017729,-2,2,-1.30103,1.30103
6229,-1.468521,-2,2,-1.30103,1.30103
6231,-1.468521,-2,2,-1.30103,1.30103
6233,-1.49485,-2,2,-1.30103,1.30103
6235,-1.69897,-2,2,-1.30103,1.30103
6237,-1.69897,-2,2,-1.30103,1.30103
6239,-1.69897,-2,2,-1.30103,1.30103
6241,-1.69897,-2,2,-1.30103,1.30103
6243,-1.69897,-2,2,-1.30103,1.30103
6245,-1.69897,-2,2,-1.30103,1.30103
6247,-1.69897,-2,2,-1.30103,1.30103
6249,-1.69897,-2,2,-1.30103,1.30103
6251,-1.69897,-2,2,-1.30103,1.30103
6253,-1.69897,-2,2,-1.30103,1.30103
6255,-1.69897,-2,2,-1.30103,1.30103
6257,-1.69897,-2,2,-1.30103,1.30103
6259,-1.69897,-2,2,-1.30103,1.30103
6261,-1.69897,-2,2,-1.30103,1.30103
6263,-1.69897,-2,2,-1.30103,1.30103
6265,-1.69897,-2,2,-1.30103,1.30103
6267,-1.69897,-2,2,-1.30103,1.30103
6269,-1.69897,-2,2,-1.30103,1.30103
6271,-1.69897,-2,2,-1.30103,1.30103
6273,-1.69897,-2,2,-1.30103,1.30103
6275,-1.69897,-2,2,-1.30103,1.30103
6277,-1.69897,-2,2,-1.30103,1.30103
6279,-1.69897,-2,2,-1.30103,1.30103
6281,-1.657577,-2,2,-1.30103,1.30103
6283,-1.522879,-2,2,-1.30103,1.30103
6285,-1.376751,-2,2,-1.30103,1.30103
6287,-1.283997,-2,2,-1.30103,1.30103
6289,-1.853872,-2,2,-1.30103,1.30103
6291,-1.853872,-2,2,-1.30103,1.30103
6293,-1.853872,-2,2,-1.30103,1.30103
6295,-1.853872,-2,2,-1.30103,1.30103
6297,-2.703335,-2,2,-1.30103,1.30103
6299,-2.703335,-2,2,-1.30103,1.30103
6301,-2.69897,-2,2,-1.30103,1.30103
6303,-2.39794,-2,2,-1.30103,1.30103
6305,-2.39794,-2,2,-1.30103,1.30103
6307,-2.703335,-2,2,-1.30103,1.30103
6309,-2.703335,-2,2,-1.30103,1.30103
6311,-2.703335,-2,2,-1.30103,1.30103
6313,-2.703335,-2,2,-1.30103,1.30103
6315,-2.703335,-2,2,-1.30103,1.30103
6317,-2.703335,-2,2,-1.30103,1.30103
6319,-2.703335,-2,2,-1.30103,1.30103
6321,-2.703335,-2,2,-1.30103,1.30103
6323,-2.703335,-2,2,-1.30103,1.30103
6325,-2.703335,-2,2,-1.30103,1.30103
6327,-2.703335,-2,2,-1.30103,1.30103
6329,-2.703335,-2,2,-1.30103,1.30103
6331,-2.703335,-2,2,-1.30103,1.30103
6333,-2.703335,-2,2,-1.30103,1.30103
6335,-2.703335,-2,2,-1.30103,1.30103
6337,-2.703335,-2,2,-1.30103,1.30103
6339,-2.703335,-2,2,-1.30103,1.30103
6341,-2.703335,-2,2,-1.30103,1.30103
6343,-2.703335,-2,2,-1.30103,1.30103
6345,-2.703335,-2,2,-1.30103,1.30103
6347,-2.703335,-2,2,-1.30103,1.30103
6349,-2.703335,-2,2,-1.30103,1.30103
6351,-2.703335,-2,2,-1.30103,1.30103
6353,-2.703335,-2,2,-1.30103,1.30103
6355,-2.703335,-2,2,-1.30103,1.30103
6357,-2.703335,-2,2,-1.30103,1.30103
6359,-2.703335,-2,2,-1.30103,1.30103
6361,-2.703335,-2,2,-1.30103,1.30103
6363,-2.703335,-2,2,-1.30103,1.30103
6365,-2.703335,-2,2,-1.30103,1.30103
6367,-2.703335,-2,2,-1.30103,1.30103
6369,-2.703335,-2,2,-1.30103,1.30103
6371,-2.703335,-2,2,-1.30103,1.30103
6373,-2.703335,-2,2,-1.30103,1.30103
6375,-2.703335,-2,2,-1.30103,1.30103
6377,-2.703335,-2,2,-1.30103,1.30103
6379,-2.703335,-2,2,-1.30103,1.30103
6381,-2.703335,-2,2,-1.30103,1.30103
6383,-2.703335,-2,2,-1.30103,1.30103
6385,-2.703335,-2,2,-1.30103,1.30103
6387,-2.703335,-2,2,-1.30103,1.30103
6389,-2.703335,-2,2,-1.30103,1.30103
6391,-2.703335,-2,2,-1.30103,1.30103
6393,-2.703335,-2,2,-1.30103,1.30103
